danceability,energy,loudness,speechiness,instrumentalness,valence,tempo,acousticness,track_name,artist
0.467,0.667,-4.386,0.0315,0.0,0.399,91.057,0.007,I’m a Mess (with YUNGBLUD),Avril Lavigne
0.445,0.455,-6.405,0.0575,1.47e-06,0.151,109.885,0.731,"I miss you, I’m sorry",Gracie Abrams
0.456,0.379,-8.573,0.0685,3.1e-06,0.225,149.967,0.63,Make It To Me,Sam Smith
0.58,0.485,-5.438,0.0312,0.0,0.158,113.797,0.696,Narcissist,Lauren Spencer Smith
0.402,0.151,-14.228,0.04,0.0,0.489,144.071,0.907,Break My Heart Again,FINNEAS
0.53,0.593,-7.286,0.0545,0.0,0.538,125.723,0.385,People Watching,Conan Gray
0.661,0.517,-7.74,0.0406,0.0,0.241,84.014,0.223,Peter Pan Was Right,Anson Seabra
0.37,0.559,-5.589,0.0526,0.0,0.316,162.816,0.186,Hurtless,Dean Lewis
0.64,0.425,-6.99,0.0586,0.000522,0.14,141.995,0.297,While You're At It,Jessie Murph
0.471,0.396,-6.654,0.0336,0.0,0.263,149.609,0.77,Visiting Hours,Ed Sheeran
0.483,0.321,-10.401,0.0719,0.000107,0.148,141.28,0.82,this is what sadness feels like,JVKE
0.508,0.378,-7.158,0.0473,0.0,0.161,144.962,0.516,feel like shit,Tate McRae
0.502,0.416,-9.504,0.433,0.0,0.433,175.191,0.912,MEAN!,Madeline The Person
0.471,0.335,-8.767,0.0273,2.11e-05,0.111,145.252,0.593,Astronomy,Conan Gray
0.395,0.309,-8.919,0.033,2.17e-05,0.0673,142.012,0.637,Oceans & Engines,NIKI
0.674,0.595,-5.18,0.0365,0.0,0.207,81.045,0.358,"If I Don't Laugh, I'll Cry",Frawley
0.384,0.167,-9.92,0.0375,0.0,0.258,95.102,0.924,complex (demo),Katie Gregson-MacLeod
0.534,0.493,-6.818,0.0316,0.0,0.232,79.97,0.286,drunk text me,Lexi Jayde
0.543,0.23,-12.532,0.0417,0.0,0.307,127.357,0.845,drivers license - Spotify Singles,Lewis Capaldi
0.599,0.59,-9.135,0.0645,6.54e-06,0.402,146.022,0.432,Difficult,Gracie Abrams
0.333,0.538,-8.653,0.0325,0.0,0.63,149.377,0.557,Love You From a Distance,Ashley Kutcher
0.412,0.382,-7.023,0.0497,0.0,0.318,81.493,0.59,chaotic,Tate McRae
0.595,0.174,-15.64,0.0341,1.8e-05,0.161,113.087,0.747,lovebomb,Nessa Barrett
0.614,0.526,-7.492,0.0603,0.0,0.366,177.913,0.468,Someone Like You (feat. Joy Oladokun),Noah Kahan
0.601,0.264,-9.559,0.0573,4.86e-05,0.285,149.926,0.401,I Would've,Jessie Murph
0.488,0.103,-12.009,0.0522,0.0,0.326,120.141,0.933,Memory Lane,Haley Joelle
0.317,0.545,-6.439,0.0468,0.0,0.14,139.014,0.039,Gone,Blake Rose
0.534,0.441,-7.071,0.0362,0.0,0.113,140.137,0.525,not my job anymore,Thomas Day
0.749,0.319,-9.946,0.0771,0.0,0.216,116.828,0.82,Back to Friends,Lauren Spencer Smith
0.508,0.404,-11.092,0.0788,0.0,0.129,81.713,0.664,Walked Through Hell,Anson Seabra
0.534,0.373,-12.43,0.0574,0.000292,0.351,98.132,0.816,dear god,Nessa Barrett
0.666,0.547,-8.706,0.0643,0.000274,0.165,117.991,0.145,I Burned LA Down,Noah Cyrus
0.511,0.363,-9.164,0.0477,0.0,0.344,86.617,0.847,Better Version (feat. Kelsea Ballerini),FLETCHER
0.453,0.208,-11.917,0.22,0.0,0.218,169.326,0.585,I Lost a Friend,FINNEAS
0.579,0.454,-7.264,0.0427,0.0,0.461,78.949,0.465,never knew a heart could break itself,Zach Hood
0.686,0.565,-5.486,0.0299,0.00011,0.496,110.507,0.635,Never Had a Chance,Katherine Li
0.544,0.365,-7.286,0.0368,0.0,0.322,126.916,0.794,would you love me now?,Joshua Bassett
0.626,0.453,-9.295,0.0306,1.91e-06,0.494,129.958,0.816,when was it over? (feat. Sam Hunt),Sasha Alex Sloan
0.4,0.641,-6.303,0.0674,0,0.393,81.552,0.214,How Do I Say Goodbye,Dean Lewis
0.62,0.379,-8.675,0.0412,0,0.509,118.899,0.797,Remember - Acoustic,Becky Hill
0.362,0.54,-6.031,0.0528,0,0.3,78.007,0.338,In The Stars,Benson Boone
0.604,0.366,-7.519,0.0282,0,0.13,141.981,0.578,Easy On Me,Adele
0.573,0.17,-10.576,0.0555,3.08e-06,0.28,146.749,0.834,How Could You,Jessie Murph
0.4,0.479,-7.989,0.0308,2.14e-06,0.213,166.159,0.0529,Atlantis,Seafret
0.663,0.251,-9.87,0.0435,0,0.528,90.272,0.88,go,Cat Burns
0.445,0.537,-8.532,0.04,1.65e-05,0.131,122.769,0.695,Another Love,Tom Odell
0.436,0.255,-8.623,0.0364,3.28e-05,0.15,113.265,0.955,Birthday Cake,Dylan Conrique
0.514,0.651,-4.039,0.043,0,0.525,155.913,0.349,I'll Be Waiting,Cian Ducrot
0.708,0.298,-8.704,0.0483,0,0.399,86.838,0.887,Shouldn't Be Thinking About You,Jamie Grey
0.609,0.692,-2.958,0.0259,0,0.454,116.959,0.0157,Dandelions,Ruth B.
0.453,0.383,-11.015,0.163,0,0.333,105.029,0.728,that way,Tate McRae
0.45,0.33,-8.481,0.0295,0.0042,0.174,86.788,0.901,Lose It All,Sam Tompkins
0.379,0.29,-8.485,0.051,0.00106,0.169,166.467,0.952,Skinny Love,Birdy
0.44,0.04,-16.887,0.0322,0.465,0.249,135.965,0.981,Lights Are On,Tom Rosenthal
0.56,0.473,-7.23,0.0533,0,0.441,109.414,0.618,Fingers Crossed,Lauren Spencer Smith
0.515,0.387,-10.614,0.192,0,0.408,86.313,0.757,emails i can’t send,Sabrina Carpenter
0.338,0.562,-7.181,0.029,0,0.259,149.907,0.039,Car's Outside,James Arthur
0.563,0.382,-11.138,0.0404,0,0.197,120.802,0.748,we'll be fine,Luz
0.371,0.268,-10.506,0.0281,0.0517,0.165,102.617,0.748,Sparks,Coldplay
0.661,0.517,-7.74,0.0406,0,0.241,84.014,0.223,Peter Pan Was Right,Anson Seabra
0.5,0.373,-6.191,0.0335,0,0.158,118.943,0.602,Goodbye,Mimi Webb
0.505,0.397,-8.032,0.0661,0,0.653,65.054,0.923,Innocence and Sadness,Dermot Kennedy
0.588,0.39,-7.753,0.0578,1.26e-05,0.206,96.571,0.726,Pray,Jessie Murph
0.471,0.396,-6.654,0.0336,0,0.263,149.609,0.77,Visiting Hours,Ed Sheeran
0.551,0.268,-9.954,0.0427,0,0.335,77.079,0.805,All For You,Cian Ducrot
0.508,0.417,-9.632,0.0296,0.0928,0.483,134.944,0.77,Scott Street,Phoebe Bridgers
0.53,0.281,-8.274,0.0577,0,0.341,122.442,0.798,Lonely,Noah Cyrus
0.443,0.409,-9.006,0.0335,0,0.592,84.388,0.603,Hurts The Most,Bradley Marshall
0.542,0.358,-8.641,0.0544,0,0.434,189.826,0.612,Bad Life - acoustic,Sigrid
0.697,0.336,-10.395,0.0424,0.00528,0.31,82.029,0.598,Evergreen (You Didn’t Deserve Me At All),Omar Apollo
0.46,0.554,-6.737,0.0858,0,0.33,87.706,0.655,Talk,Moncrieff
0.384,0.167,-9.92,0.0375,0,0.258,95.102,0.924,complex (demo),Katie Gregson-MacLeod
0.391,0.335,-10.064,0.0763,0,0.116,174.185,0.389,GHOST TOWN,Benson Boone
0.331,0.341,-6.057,0.0309,0,0.152,109.821,0.528,Love In The Dark,Adele
0.543,0.23,-12.532,0.0417,0,0.307,127.357,0.845,drivers license - Spotify Singles,Lewis Capaldi
0.5,0.375,-13.723,0.062,0.0147,0.17,129.388,0.588,if you ask me to,charli d'amelio
0.532,0.623,-9.208,0.0331,7.28e-05,0.403,89.937,0.538,august,Taylor Swift
0.677,0.485,-5.795,0.0361,2.04e-05,0.493,82.001,0.529,I'm Not The Only One,Sam Smith
0.44,0.317,-9.258,0.0531,4.78e-06,0.268,169.914,0.891,Glimpse of Us,Joji
0.816,0.213,-12.952,0.0529,4.02e-06,0.323,121.916,0.912,we're not kids anymore,Cat Burns
0.507,0.294,-10.0,0.04,1.97e-05,0.386,114.199,0.896,Matilda,Harry Styles
0.684,0.449,-9.738,0.611,0,0.341,66.165,0.869,Flowers,Lauren Spencer Smith
0.383,0.32,-11.863,0.0568,0,0.319,83.057,0.727,Screaming At Traffic,Bea Stewart
0.632,0.349,-10.289,0.0346,7.5e-05,0.307,109.981,0.926,Miserable Man,David Kushner
0.456,0.615,-5.454,0.0529,0,0.416,78.461,0.614,I Lost Myself In Loving You,Jamie Miller
0.412,0.236,-15.159,0.0379,0.00653,0.119,140.214,0.83,TV,Billie Eilish
0.398,0.286,-11.881,0.033,0.000146,0.0666,78.262,0.616,It'll Be Okay,Shawn Mendes
0.482,0.43,-7.224,0.0481,2.79e-06,0.113,143.23,0.763,London Is Lonely,Holly Humberstone
0.311,0.485,-5.726,0.0365,0,0.225,77.355,0.701,Train Wreck,James Arthur
0.537,0.17,-12.391,0.0673,0,0.185,137.613,0.869,she's all i wanna be - Acoustic,Tate McRae
0.473,0.31,-7.482,0.0358,0,0.154,122.893,0.868,X&Y (What I Didn’t Say),Caity Baser
0.467,0.359,-6.892,0.0815,0,0.21,173.318,0.843,Before You Go - Piano Version,Lewis Capaldi
0.824,0.3,-6.678,0.0565,0,0.227,112.867,0.854,Black Hole - Acoustic Version,Griff
0.534,0.493,-6.818,0.0316,0,0.232,79.97,0.286,drunk text me,Lexi Jayde
0.405,0.279,-8.099,0.0334,0,0.256,119.85,0.881,If By Chance,Ruth B.
0.416,0.436,-5.878,0.035,0,0.179,99.41,0.554,Something to Someone - Piano,Dermot Kennedy
0.547,0.222,-8.709,0.0458,9.31e-05,0.528,106.28,0.962,Fat Funny Friend (sadder),Maddie Zahm
0.691,0.0682,-18.186,0.0645,0,0.352,76.94,0.951,Trying My Best,Anson Seabra
0.561,0.431,-8.81,0.0578,1.42e-05,0.137,143.875,0.768,drivers license,Olivia Rodrigo
0.37,0.559,-5.589,0.0526,0,0.316,162.816,0.186,Hurtless,Dean Lewis
0.378,0.334,-10.993,0.304,0,0.496,181.296,0.776,WYD Now?,Sadie Jean
0.512,0.204,-8.376,0.036,0,0.296,129.947,0.942,The Hardest Part - Acoustic,Olivia Dean
0.567,0.267,-6.502,0.0299,1.46e-06,0.0592,110.011,0.839,Falling,Harry Styles
0.422,0.25,-6.836,0.0351,0,0.246,124.026,0.441,As the World Caves In,Sarah Cothran
0.56,0.41,-9.227,0.0276,0,0.28,144.727,0.544,Mr. Forgettable,David Kushner
0.667,0.718,-2.848,0.045,0,0.357,94.946,0.247,If You Ever Change Your Mind,Calum Scott
0.387,0.372,-5.849,0.0339,0,0.318,130.074,0.281,When You Lose Someone,Nina Nesbitt
0.398,0.493,-6.988,0.0728,0,0.345,92.548,0.598,My Oh My,James Smith
0.683,0.138,-11.778,0.0478,3.79e-06,0.264,99.028,0.968,"Don't Leave, Don't Go",Deyaz
0.535,0.359,-9.343,0.0607,0,0.488,154.163,0.771,i don't want to watch the world end with someone else,Clinton Kane
0.587,0.319,-7.479,0.0517,0,0.26,75.279,0.816,Good Enough,Maisie Peters
0.642,0.392,-7.846,0.0372,0,0.0479,138.065,0.0151,lie to me,Tate McRae
0.785,0.318,-7.794,0.0316,0,0.424,120.117,0.866,Keep Me - Acoustic,Ashley Singh
0.715,0.301,-10.908,0.0362,1.43e-06,0.635,125.856,0.816,When You Love Someone,Saibh Skelly
0.581,0.266,-7.815,0.0307,0,0.183,129.962,0.799,Virtually,Caity Baser
0.632,0.284,-14.025,0.0801,0.000476,0.208,129.642,0.932,Your Power,Billie Eilish
0.749,0.319,-9.946,0.0771,0,0.216,116.828,0.82,Back to Friends,Lauren Spencer Smith
0.386,0.353,-8.947,0.0375,1.45e-05,0.297,120.982,0.715,i met a boy online,Grace Davies
0.686,0.568,-6.196,0.0568,0,0.486,122.969,0.12,The Loneliest Time (feat. Rufus Wainwright),Carly Rae Jepsen
0.445,0.537,-8.532,0.04,1.65e-05,0.131,122.769,0.695,Another Love,Tom Odell
0.695,0.62,-8.082,0.0521,5.43e-05,0.62,150.032,0.0881,People You Know,Selena Gomez
0.52,0.731,-5.338,0.0557,0.00101,0.662,173.93,0.342,As It Was,Harry Styles
0.565,0.636,-8.198,0.0638,9.9e-06,0.525,170.01,0.107,SNAP,Rosa Linn
0.873,0.695,-4.207,0.0459,1.23e-06,0.823,131.963,0.419,Monotonía,Shakira
0.645,0.744,-4.79,0.04,0,0.489,153.982,0.0111,Never Wanted This,Jamie Fine
0.41,0.611,-8.271,0.0467,0,0.0899,185.727,0.0228,MIDDLE OF THE NIGHT,Elley Duhé
0.601,0.741,-5.569,0.0478,2.91e-05,0.441,153.96,0.185,Ghost,Justin Bieber
0.645,0.795,-12.095,0.0527,0.00389,0.535,112.067,0.347,Everybody Wants To Rule The World,Tears For Fears
0.442,0.612,-7.222,0.112,5.7e-06,0.178,180.917,0.584,deja vu,Olivia Rodrigo
0.756,0.697,-6.377,0.0401,0,0.956,94.996,0.182,Bam Bam (feat. Ed Sheeran),Camila Cabello
0.628,0.593,-5.036,0.0323,1.65e-06,0.104,125.026,0.093,One Last Time,Ariana Grande
0.65,0.825,-4.645,0.0325,2.44e-05,0.593,118.091,0.0215,Save Your Tears (with Ariana Grande) (Remix),The Weeknd
0.516,0.467,-6.184,0.0302,0,0.386,132.861,0.662,What A Time (feat. Niall Horan),Julia Michaels
0.717,0.671,-5.077,0.0337,2.54e-06,0.699,110.054,0.0018,Better Days (NEIKED x Mae Muller x Polo G),NEIKED
0.595,0.784,-4.878,0.102,0,0.479,124.111,0.216,Heartbreak Anthem (with David Guetta & Little Mix),Galantis
0.695,0.573,-8.597,0.106,0.0734,0.408,99.939,0.46,bellyache,Billie Eilish
0.742,0.527,-6.892,0.0769,0,0.638,84.974,0.327,Numb Little Bug,Em Beihold
0.76,0.371,-8.964,0.0531,0,0.653,138.023,0.00772,everything sucks,vaultboy
0.719,0.922,-6.091,0.0338,0.000163,0.964,133.113,0.523,Angeleyes,ABBA
0.576,0.627,-4.649,0.0449,0,0.311,164.998,0.0385,So Good,Halsey
0.441,0.599,-8.985,0.225,0.00198,0.35,165.212,0.333,watch,Billie Eilish
0.386,0.592,-7.299,0.374,0,0.161,146.879,0.363,because i liked a boy,Sabrina Carpenter
0.824,0.624,-9.728,0.0827,0.000189,0.248,102.012,0.781,Cornelia Street,Taylor Swift
0.376,0.43,-6.585,0.0328,0,0.129,77.599,0.0902,All I Want,Cast of High School Musical: The Musical: The Series
0.682,0.642,-6.765,0.0825,0.000271,0.387,148.127,0.391,Sorry To Me Too,Julia Michaels
0.562,0.437,-10.229,0.052,2.18e-05,0.15,124.852,0.219,Supercut,Lorde
0.508,0.378,-7.158,0.0473,0,0.161,144.962,0.516,feel like shit,Tate McRae
0.737,0.564,-7.045,0.105,0,0.528,90.0,0.436,Best Friends,The Weeknd
0.674,0.595,-5.18,0.0365,0,0.207,81.045,0.358,"If I Don't Laugh, I'll Cry",Frawley
0.591,0.585,-6.35,0.0277,0,0.324,110.94,0.143,You should be sad,Halsey
0.661,0.651,-3.771,0.0499,1.32e-05,0.368,87.46,0.117,Be the One,Dua Lipa
0.629,0.876,-10.141,0.0444,7.72e-05,0.358,118.01,0.0864,The Promise,When In Rome
0.668,0.687,-7.129,0.058,0.000822,0.468,97.025,0.0157,"How Long - From""Euphoria"" An HBO Original Series",Tove Lo
0.606,0.819,-4.804,0.049,0,0.744,75.006,0.00298,Telepath,Conan Gray
0.74,0.415,-8.914,0.0707,0.000156,0.156,136.029,0.242,feel something,Bea Miller
0.769,0.724,-5.12,0.0864,0,0.464,110.659,0.548,Looks Like Me,Dean Lewis
0.795,0.576,-4.971,0.0289,1.01e-05,0.847,111.975,0.0787,So Hot You're Hurting My Feelings,Caroline Polachek
0.743,0.811,-5.518,0.0467,0.000449,0.847,124.056,0.0175,Talking to Yourself,Carly Rae Jepsen
0.668,0.618,-4.639,0.0607,0,0.389,120.951,0.125,Too Well,Reneé Rapp
0.715,0.778,-6.546,0.0365,0,0.756,123.954,0.0152,Stupid Feelings,220 KID
0.473,0.655,-5.144,0.0373,1.12e-06,0.295,131.975,0.069,Can't Do Better,Kim Petras
0.742,0.679,-4.594,0.0259,0,0.856,100.041,0.0488,me & ur ghost,blackbear
0.654,0.636,-6.913,0.0391,0.00179,0.392,113.994,0.117,Hopeless Romantic,Sam Fischer
0.617,0.38,-9.275,0.0361,0,0.192,116.961,0.018,aftermath,vaultboy
0.7,0.571,-7.713,0.0591,0,0.579,115.036,0.171,Tornado Warnings,Sabrina Carpenter
0.723,0.64,-6.006,0.0389,5.06e-06,0.456,136.034,0.122,I'm Not Dead Yet,Mike Posner
0.645,0.552,-7.623,0.033,2.33e-05,0.214,102.881,0.167,Neon Moon - with Kacey Musgraves,Brooks & Dunn
0.489,0.616,-7.599,0.0382,0,0.168,96.819,0.107,Hold Me Closer,Cornelia Jakobs
0.691,0.409,-10.144,0.0376,0.000224,0.21,124.994,0.376,Lay All Your Love On Me - Spotify Singles,Zara Larsson
0.547,0.703,-6.287,0.0278,1.81e-06,0.385,75.009,0.0776,"the older you get, the less you cry",LANY
0.64,0.593,-6.068,0.0431,0,0.432,155.08,0.32,rubberband,Tate McRae
0.838,0.545,-6.713,0.0706,8.01e-05,0.631,114.998,0.208,Rare,Selena Gomez
0.871,0.372,-9.077,0.0413,1.6e-06,0.608,110.011,0.253,girls like me don't cry,thuy
0.602,0.736,-5.778,0.0338,4.57e-05,0.471,96.969,0.00196,All You Had To Do Was Stay,Taylor Swift
0.642,0.657,-5.246,0.0333,0,0.658,90.0,0.249,Happy & Sad,Kacey Musgraves
0.722,0.596,-5.072,0.185,9.2e-06,0.903,94.512,0.414,The Bottom,Gracie Abrams
0.675,0.523,-7.598,0.0444,3.17e-06,0.376,94.025,0.761,Not Sad Anymore,Clara Mae
0.631,0.503,-7.451,0.0371,0,0.514,127.926,0.404,echo,Alexander Stewart
0.647,0.642,-7.306,0.0743,0,0.48,90.045,0.262,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),Martin Garrix
0.681,0.783,-4.997,0.18,0,0.323,106.901,0.0262,I Love You's,Hailee Steinfeld
0.663,0.827,-3.135,0.0372,0.00104,0.395,104.985,0.0185,Forgive Me (feat. Izzy Bizu),ODESZA
0.588,0.908,-8.117,0.0431,0.000248,0.926,143.96,0.151,Dancing with Tears in My Eyes,Ultravox
0.878,0.64,-5.641,0.0591,0,0.658,124.069,0.142,Black Hole,Griff
0.572,0.621,-7.298,0.0336,2.19e-06,0.35,159.989,0.543,Healing,FLETCHER
0.628,0.524,-7.668,0.0347,0.00387,0.373,118.044,0.103,You Let Me Down,Alessia Cara
0.736,0.449,-7.956,0.0633,6.63e-05,0.487,147.971,0.506,This Town (feat. Sasha Alex Sloan),Kygo
0.616,0.717,-6.178,0.11,9.81e-05,0.72,167.99,0.194,tears in the club (feat. the weeknd),FKA twigs
0.7,0.88,-4.692,0.0389,0.00186,0.872,105.65,0.29,If It Wasn't For The Nights,ABBA
0.65,0.838,-5.456,0.0402,0.00013,0.816,128.014,0.0644,Cyclone,Maude Latour
0.628,0.708,-5.325,0.107,0,0.543,93.018,0.319,Miss Me Too,Katherine Li
0.718,0.483,-6.596,0.0381,0.000208,0.29,103.997,0.387,Lie,Sasha Alex Sloan
0.563,0.859,-4.127,0.0617,0,0.351,98.081,0.00341,No Romeo,Dylan
0.562,0.765,-2.967,0.21,0,0.707,118.879,0.613,Psycho,Maisie Peters
0.839,0.525,-4.873,0.131,0,0.831,135.996,0.0303,24,sundial
0.654,0.713,-6.484,0.0846,0,0.694,80.043,0.628,simple times,Kacey Musgraves
0.64,0.501,-7.86,0.0624,0,0.346,114.031,0.15,Blue,Madison Beer
0.755,0.529,-6.066,0.0986,2.77e-05,0.228,112.035,0.0834,Bitch (I Said It),Sody
0.781,0.532,-5.341,0.0374,0,0.332,95.072,0.351,love sux,JXN
0.621,0.575,-6.243,0.0564,0,0.343,117.887,0.265,Lost Without You (with Dean Lewis),Kygo
0.396,0.597,-5.819,0.0358,1.8e-06,0.185,170.061,0.308,Stop Thinking (feat. Lights),Seven Lions
0.738,0.53,-9.691,0.0512,0.0183,0.0823,123.964,0.19,Hope,AVAION
0.543,0.623,-4.067,0.0314,0,0.171,127.884,0.204,Drifting Away,Audien
0.665,0.628,-6.297,0.026,2.02e-05,0.551,121.979,0.00502,iPad,The Chainsmokers
0.663,0.652,-6.628,0.0598,1.56e-05,0.21,149.994,0.15,Down The Line,Alison Wonderland
0.452,0.465,-10.006,0.0344,0.000524,0.0832,149.586,0.0589,Love Is Gone,SLANDER
0.795,0.474,-8.166,0.0642,0.758,0.477,120.017,0.0213,I’ll Find My Way To You,Elderbrook
0.683,0.571,-7.721,0.0286,0.0616,0.29,120.044,0.0335,On My Knees,RÜFÜS DU SOL
0.511,0.804,-3.808,0.0433,0,0.484,145.055,0.0619,After You (feat. Calle Lehmann),Gryffin
0.705,0.685,-8.62,0.043,0.00171,0.313,121.928,0.409,Bleu (better with time),Fred again..
0.651,0.783,-6.162,0.0501,0,0.311,119.995,0.045,Love We Lost (with R3HAB),Armin van Buuren
0.713,0.719,-6.972,0.0455,0.0335,0.24,119.993,0.164,One Last Dance,Audien
0.647,0.773,-5.893,0.0403,0.0107,0.0682,121.997,0.00854,Nothing Good Comes Easy,Felix Cartal
0.67,0.434,-12.923,0.046,0.862,0.136,113.997,0.401,Another Time,TWO LANES
0.764,0.489,-9.41,0.0332,0.00176,0.496,119.953,0.249,Heartaches,Shallou
0.638,0.541,-9.043,0.313,0.00104,0.223,103.031,0.522,Jessie (i miss you),Fred again..
0.4,0.485,-7.145,0.0369,0,0.211,159.909,0.0789,Walk Me Home,Said The Sky
0.699,0.609,-11.505,0.0663,0.338,0.121,120.025,0.26,Sweet Nothings (feat. Minke),Holiday87
0.344,0.873,-3.387,0.221,0,0.307,170.041,0.0932,Echo (with KSHMR),Armaan Malik
0.615,0.633,-8.507,0.0495,0,0.416,147.979,0.122,Better,Sam Feldt
0.644,0.616,-3.928,0.0391,0,0.467,124.957,0.0927,Wish It Was You,Audien
0.392,0.737,-3.882,0.0857,0.000141,0.402,139.956,0.0523,Blame Myself,ILLENIUM
0.766,0.834,-5.194,0.169,0.0019,0.306,102.02,0.0128,Not the One,Tungevaag
0.401,0.786,-6.455,0.055,0.0065,0.264,134.87,0.367,We Will Meet Again,San Holo
0.639,0.71,-3.358,0.0479,2.22e-06,0.373,136.004,0.483,Without Me - ILLENIUM Remix,Halsey
0.489,0.957,-2.697,0.0569,0.0768,0.0659,174.021,0.012,Back To Me,Krakota
0.641,0.726,-6.921,0.0381,0.794,0.0416,124.012,0.176,"Oh, Miles",Lane 8
0.635,0.835,-2.876,0.0589,0.0119,0.216,109.987,0.0948,Love Letter (feat. The Knocks),ODESZA
0.694,0.813,-5.278,0.0376,0.00147,0.233,121.988,0.0718,Devils,Fedde Le Grand
0.63,0.706,-5.989,0.0289,0,0.215,114.028,0.0991,Deep End,William Black
0.797,0.711,-6.471,0.09,4.78e-05,0.619,122.032,0.0232,Lovers Say Goodbye,James Carter
0.209,0.634,-7.689,0.0538,0,0.105,170.213,0.000904,Replay (with Dylan Matthew),SLANDER
0.563,0.83,-5.984,0.0339,8.16e-05,0.146,128.04,0.014,Remember the Summer (feat. Karra),Ummet Ozcan
0.61,0.886,-6.739,0.0491,0.00138,0.81,139.985,0.0133,Anxious Mind,TSHA
0.664,0.725,-5.08,0.0422,0,0.438,124.003,0.107,Wish You Were Here (feat. John K),Two Friends
0.745,0.729,-8.028,0.0513,0.0129,0.552,119.994,0.239,I Don't Wanna Know,Silience
0.406,0.692,-4.96,0.0313,1.58e-05,0.197,144.959,0.164,Falling Apart,ARMNHMR
0.729,0.818,-6.569,0.0499,0.000403,0.438,123.997,0.176,Save Me (feat. Kiddo A.I.),Lost Kings
0.504,0.762,-7.861,0.036,0.701,0.0317,123.968,0.00102,Out Of Reach,Cristoph
0.738,0.633,-6.864,0.0308,0.000101,0.329,114.01,0.819,Empty Promise,Mansionair
0.559,0.761,-5.254,0.0327,1.32e-06,0.249,110.01,0.33,about you,NOTD
0.834,0.736,-3.905,0.0452,4.56e-06,0.335,122.029,0.134,Losing Sleep,Curbi
0.249,0.732,-6.455,0.104,0,0.328,169.896,0.182,Hurts Sometimes (with Jonathan Mendelsohn),SLANDER
0.496,0.679,-6.893,0.0345,0.00327,0.224,105.059,0.0308,Shut The World Out,Kasbo
0.49,0.828,-4.374,0.0379,0,0.31,170.049,0.0265,Broken,William Black
0.567,0.698,-6.281,0.0389,0.00607,0.425,108.108,0.583,4AM (feat. HOLT.),Jubël
0.695,0.819,-5.519,0.0373,4.98e-06,0.423,120.021,0.00902,Black & Blue,HUGEL
0.593,0.753,-4.582,0.0365,0,0.415,99.974,0.331,Blue,Audien
0.43,0.811,-2.712,0.0621,0,0.238,159.988,0.0315,Getting Late (feat. Danni Carra),SLANDER
0.781,0.61,-7.389,0.0384,0.547,0.286,120.971,0.172,Amnesia (with Nightly),ayokay
0.612,0.542,-6.916,0.0632,0.000565,0.0745,129.773,0.381,My Feelings,Serhat Durmus
0.73,0.398,-13.638,0.0465,0.0458,0.419,121.944,0.096,Forget You,Lemon & Herb
0.486,0.605,-7.378,0.0448,0,0.12,84.863,0.128,When I'm Gone,PEEKABOO
0.633,0.834,-5.316,0.0383,4.37e-05,0.599,126.981,0.0029,Human Touch,Armin van Buuren
0.458,0.67,-4.993,0.0397,3.78e-06,0.107,160.05,0.025,Starbright,Dabin
0.65,0.8,-5.249,0.0532,1.38e-05,0.564,125.02,0.0581,Sometimes,DubVision
0.629,0.809,-5.775,0.0339,0.0347,0.177,122.975,0.00463,Worst Case,3LAU
0.4,0.87,-5.749,0.0439,0.0105,0.0582,119.991,0.228,Should Have Seen It Coming,Franky Wah
0.538,0.683,-7.863,0.0412,0.29,0.0578,159.902,0.108,Poison For Lovers,ARTY
0.465,0.447,-8.116,0.0266,8.39e-06,0.18,90.082,0.0907,blue - Jai Wolf Remix,keshi
0.542,0.913,-5.534,0.043,0.00291,0.272,122.039,0.0147,Miss You (feat. GG Magree) - Seven Lions and Gem & Tauri Remix,Seven Lions
0.484,0.696,-6.757,0.0653,2.09e-05,0.146,137.706,0.16,i...,nøll
0.751,0.561,-9.829,0.0406,0.0523,0.358,113.003,0.00446,To Last,Tyla
0.723,0.771,-5.407,0.152,0,0.533,110.048,0.045,I Hope That It Hurts,Nicky Romero
0.479,0.843,-4.369,0.0346,0.00221,0.293,121.959,0.185,Not In Love (feat. LOWES),Franky Wah
0.392,0.723,-4.418,0.0319,0,0.27,174.012,0.0132,Love Again,Elephante
0.492,0.57,-5.123,0.032,0,0.266,140.037,0.169,Colorblind (feat. Dayseeker),Adventure Club
0.295,0.713,-4.517,0.0559,1.48e-06,0.239,153.758,0.252,Disappearing Now,NURKO
0.522,0.6,-6.871,0.0447,0,0.127,115.153,0.0483,Good Together,Shallou
0.291,0.693,-5.941,0.0395,0,0.197,73.713,0.105,Trust Issues,SABAI
0.444,0.719,-3.513,0.0666,5.3e-06,0.159,149.941,0.122,One More Day (with Chandler Leighton),Jason Ross
0.618,0.682,-5.071,0.145,0,0.146,126.006,0.148,Broken Mirror,Elderbrook
0.639,0.788,-6.965,0.0545,0.348,0.399,125.955,0.0146,Temper Temper (feat. ONR),Sander van Doorn
0.538,0.767,-3.617,0.0417,0,0.0587,89.914,0.122,Float,Bear Grillz
0.664,0.548,-8.684,0.0421,0.837,0.228,127.014,0.315,Mean It,Manila Killa
0.723,0.513,-9.598,0.0416,2.85e-05,0.573,122.038,0.34,Back To You,MOTi
